full_text,english_tweet,label,klasifikasi Bayes
hari 73 jadwal putar film jumbo rabu 11 6 mangkang 11 50 java 11 55 14 50 citra 12 15 14 15 16 15 18 15 20 15 setiabudi 14 55,day 73 jumbo movie play schedule wednesday 11 6 mangkang 11 50 java 11 55 14 50 imagery 12 15 14 15 16 15 18 15 20 15 setiabudi 14 55,Netral,
ready promo buy 1 get 1 nonton bioskop cepol cuma 5k kode cine b1g1 buat nonton film how to train your dragon tenung gjls ibu ibu ballerina gowok keluarga super irit tak usai sini waktu maghrib 2 jumbo mission impossible wa bio   testidwldmra,ready promo buy 1 get 1 watch cepol cinema only 5k cine code b1g1 to watch the movie how to train your dragon staring gjls mom mom ballerina gowok super economical family doesn't end here at maghrib 2 jumbo mission impossible wa bio   testidwldmra,Positif,
kamis 12 juni 2025 5 film indonesia baru jumlah layar xxi dkj thedarkhouse 9 gjls 18 hayya3gaza 13 keluargasuperirit 18 senyummanies 8  8 film lama gowok 30 takinginusaidisini 28 tenung 11 waktumaghrib2 10 jumbo 4 gundik 1 dendammalamkelam 1 sampaijumpast 1 ayo https t co ebzhxont8w,thursday 12 June 2025 5 new indonesian films number of screens xxi dkj thedarkhouse 9 gjls 18 hayya3gaza 13 familyuperirit 18 smilemanies 8  8 old films gowok 30 takinginusaidisini 28 divination 11 timeumaghrib2 10 jumbo 4 concubines 1 dendammalamkelam 1 to jumpast 1 let's https t co ebzhxont8w,Positif,
fadjroel kemlu ri jumbofilm id thank you semua film jumbo rupa karya sutradara alumni bus bus univ bus legenda dunia,fadjroel kemlu ri jumbofilm id thank you all jumbo film looks by the director alumni bus bus univ bus legend of the world,Netral,
ready promo buy 1 get 1 nonton bioskop cepol cuma 5k kode cine b1g1 buat nonton film how to train your dragon tenung gjls ibu ibu ballerina gowok keluarga super irit tak usai sini waktu maghrib 2 jumbo mission impossible wa bio  testidwldmra,ready promo buy 1 get 1 watch cepol cinema only 5k cine code b1g1 to watch the movie how to train your dragon staring gjls mom mom ballerina gowok super economical family doesn't end here at maghrib 2 jumbo mission impossible wa bio  testidwldmra,Positif,
yeoksibor jujur masih nunggu posting foto tiket film jumbo,yeoksibor honestly still waiting to post photos of jumbo movie tickets,Positif,
itu cocok deh dubbing karakter animasi itu seperti dubbing film jumbo ngisi suara mbeknya https t co yjpiieyakg,it's suitable for dubbing animated characters it's like dubbing a jumbo film ngisi sound mbeknya https t co yjpiieyakg,Positif,
ready promo buy 1 get 1 nonton bioskop cepol cuma 5k kode cine b1g1 buat nonton film how to train your dragon tenung gjls ibu ibu ballerina gowok keluarga super irit tak usai sini waktu maghrib 2 jumbo mission impossible wa bio   testidwldmra,ready promo buy 1 get 1 watch cepol cinema only 5k cine code b1g1 to watch the movie how to train your dragon staring gjls mom mom ballerina gowok super economical family doesn't end here at maghrib 2 jumbo mission impossible wa bio   testidwldmra,Positif,
besok 12 juni 2025 lagu cemara kamu dengar platform musik digital lagu hangat musikalkeluargacemara nyanyi 7 duta siap tani hari saat kembalikekeluarga lagi 20 juni - 13 juli 2025 ciputra artpreneur jakarta https t co 75qx0vx2rk,tomorrow 12 june 2025 cemara song you hear the digital music platform warm music alalkargacemara sing 7 ambassadors ready to farm the day when the family returns again 20 june - 13 july 2025 ciputra artpreneur jakarta https t co 75qx0vx2rk,Positif,
v1rginheart film jumbo,v1rginheart jumbo film,Netral,
magis indah sukses jumbo visinema studios terus tunjuk komitmen dalam beri hibur kualitas fokus keluarga anak indonesia tak di layar lebar kami ingin beri hangat https t co sjcjo5df7p,magical beautiful success jumbo visinema studios continue to show commitment in giving entertainment quality family focus Indonesian children not on the big screen we want to give warm https t co sjcjo5df7p,Positif,
hariantimeline film kali jumbo,hariantimeline film kali jumbo,Netral,
cinepoint jumbo sampai titik darah pengjabisan ya tugas selesai jadi no 1 film indo laris panjang masa selamat jumbo,cinepoint jumbo to the point of finishing blood yes the task is finished so no 1 best-selling indo film long time jumbo survivor,Negatif,
34 bioskop seluruh kazakhstan film kartun indonesia jumbo putar mulai 26 juni 2025 indonesia jumbo raih rekor 10 juta tonton jangan tinggal jumbo   dubesrikazakhstantajikistan inidiplomasi bungfadjroel kemlu ri jumbofilm id https t co tazolhycwv,"34 cinemas throughout kazakhstan jumbo indonesian cartoon films starting June 26, 2025 jumbo indonesia achieved a record 10 million views do not stay jumbo dubesrikazakhstantajikistan inidiplomasi bungfadjroel kemlu ri jumbofilm id https t co tazolhycwv",Netral,
onlyzachaaa tara sama film jumbo,onlyzachaaa tara sama film jumbo,Netral,
rigensih baru film per jumbo semua,rigensih baru film per jumbo all,Netral,
heachxxn xixixi panjang ngalahin rating film jumbo ka,heachxxn xixixi long lose jumbo ka movie rating,Negatif,
terima kasih buat teman sudah ikut nonton don nurman mae pentas kampung seruni awal don grogi deg-degan berkat dukung lebih 10 juta tonton don hasil bawain lagu buat ibu baik bisa juara 1 jumbountuksemua https t co jsnd4toq8r,thank you for friends for watching don nurman mae the early seruni village stage don grogi degegan thanks to supporting more than 10 million watches don the results of the song for good mothers can win 1 jumbountuksall https t co jsnd4toq8r,Positif,
film jumbo 2025 dir adriandhy hasil raup usd 54 381 lama opening russia cis duduk peringkat 11 box office russia cis minggu ini congrats filmindosource cinepoint bicaraboxoffice https t co 4txls0hsn4,jumbo movie 2025 dir adriandhy results raup usd 54 381 long time opening russia cis ranked 11th box office russia cis this week congrats filmindosource cinepoint bicaraboxoffice https t co 4txls0hsn4,Negatif,
ready tiket promo voc nonton bioskop cepol b1g1 7k kode free 25k kode untuk film final destination mission impossible karate kid legends lilo amp stitch tenung ballerina gundik jumbo tak usai sini gowok kamasutra jawa uncut https t co bfltfhyb6i zonauang,ready promo tickets voc watch cinema cepol b1g1 7k code free 25k code for film final destination mission impossible karate kid legends lilo & stitch stare ballerina concubine jumbo not finished here gowok kamasutra jawa uncut https t co bfltfhyb6i zonauang,Negatif,
fenomenal jumbo angkat film animasi indonesia cukup lama rendam segera tayang bioskop komedi silat warkopdkikartun 26 6 2026 panjitengkorak 28 8 2025 susul judul2 lain - https t co k2p7a0asft,phenomenal jumbo lift Indonesian animated film long enough soak soon airing comedy cinema silat warkopdkikartun 26 6 2026 panjitengkorak 28 8 2025 follow up other titles - https t co k2p7a0asft,Positif,
catat tanggal mulai besok 12 juni dengar lagu cemara seluruh digital music platform favorit kamu jangan lewat rilis mv 7 nyanyi ya kembalikekeluarga https t co 4wb4r9yj1a,note the starting date tomorrow 12 June listen to cemara songs all your favorite digital music platforms don't go through the release of mv 7 sing ya kembaliekalik Keluarga https t co 4wb4r9yj1a,Positif,
suasana hangat limut luncur lagu cemara original soundtrack musikalkeluargacemara akan bawa 7 duta officialjkt48 thelantis gac music rapot feby putri ruth sahanaya vidialdiano https t co tob0ujwdel,warm atmosphere lime surf song cemara original soundtrack musicalkargacemara will bring 7 ambassadors officialjkt48 thelantis gac music rapot feby princess ruth sahanaya vidialdiano https t co tob0ujwdel,Positif,
seru press conference musikal keluarga cemara lagu cemara https t co 7mcgd67rck,exciting press conference musical family cypress song cypress https t co 7mcgd67rck,Positif,
nonton film cepol promo b1g1 lebih murah dendam malam kelam ugly stepsister bring her back phoenician housefull dragon ibu ibu waktu maghrib gowok tak usai sini tenung halabala gundik karate kid jumbo final destination mission impossible lilo stitch wa dwldmra,watch movie cepol promo b1g1 cheaper revenge dark night ugly stepsister bring her back phoenician housefull dragon mother mother at maghrib gowok not finished here staring at halabala concubine karate kid jumbo final destination mission impossible lilo stitch wa dwldmra,Negatif,
ready promo buy 1 get 1 nonton bioskop cepol cuma 5k kode b1g1 buat nonton film waktu maghrib 2 the ugly stepsister karate kids hala bala dendam malam kelam the ritual jumbo lilo and stitch mission impossible gundik gowok semua film jam tayang wa bio,ready promo buy 1 get 1 watch cepol cinema only 5k code b1g1 to watch the movie at maghrib 2 the ugly stepsister karate kids hala bala revenge dark night the ritual jumbo lilo and stitch mission impossible concubine gowok all movies airing time wa bio,Negatif,
jadwal tayang film platinum cineplex sragen rabu 11 juni 25 htm 30k jumbo  su 12 30 tak usai sini  13 12 30 16 30 waktu maghrib 2  17 14 30 how to train your dragon  13 14 35 18 50 gowok kamasutra jawa uncut  21 18 35 ,platinum cineplex movie screening schedule sragen wednesday june 11 25 htm 30k jumbo  su 12 30 no end here  13 12 30 16 30 maghrib time 2  17 14 30 how to train your dragon  13 14 35 18 50 gowok kamasutra jawa uncut  21 18 35,Negatif,
habisnontonfilm yuk dengerin lagu nonton musikalkeluargacemara mulai 20 juni 2025,"after watching the movie, let's listen to music and watch music from June 20, 2025",Netral,
ready promo buy 1 get 1 nonton bioskop cepol cuma 5k kode b1g1 buat nonton film waktu maghrib 2 the ugly stepsister karate kids hala bala dendam malam kelam the ritual jumbo lilo and stitch mission impossible amp gundik semua film jam tayang cuss wa bio,ready promo buy 1 get 1 watch cepol cinema only 5k b1g1 code to watch movies at maghrib 2 the ugly stepsister karate kids hala bala revenge dark night the ritual jumbo lilo and stitch mission impossible & concubine all movies showtimes cuss wa bio,Negatif,
denger soundtrack film jumbo judul di nadi bikin mewek,listen to the soundtrack of the title jumbo movie in pulse make MEKEK,Netral,
siang all promo nonton bioskop cepol b1g1 ready banyak free stok limited untuk film  final destination 6 bring her back mission impossible lilo amp stitch karate kid legends waktu magrib gundik jumbo ballerina tenung halabala https t co bfltfhyb6i zonauang,noon all promo watch cinema cepol b1g1 ready many free stock limited for film  final destination 6 bring her back mission impossible lilo & stitch karate kid legends magrib time concubine jumbo ballerina divination halabala https t co bfltfhyb6i zonauang,Positif,
34 bioskop seluruh kazakhstan film kartun indonesia jumbo putar mulai tanggal 26 juni 2025 indonesia jumbo raih rekor 10 juta tonton rasa hangat budaya indonesia lalu film kartun jumbo siap diri temu jumbo teman https t co 1rwp4mitiw,34 cinemas throughout kazakhstan jumbo indonesian cartoon movie play starting on 26 June 2025 jumbo indonesia achieved a record 10 million watch warm taste of indonesian culture then jumbo cartoon movie ready to meet jumbo friends https t co 1rwp4mitiw,Positif,
jumbo tembus 10 juta tonton daftar film indonesia 2025 ledak bioskop https t co mczasnntcn jepang pagi besar,jumbo through 10 million watch indonesian movie list 2025 explosive cinema https t co mczasnntcn japan morning besar,Netral,
manoj punjabi ucap selamat atas capai jumbo jadi film indonesia laris https t co fq30imedrr https t co ajkoyvums8,manoj punjabi congratulations on achieving jumbo as a best-selling Indonesian film https t co fq30imedrr https t co ajkoyvums8,Netral,
34 bioskop seluruh kazakhstan film kartun indonesia jumbo putar mulai tanggal 26 juni 2025 indonesia jumbo raih rekor 10 juta tonton rasa hangat budaya indonesia  dubesrikazakhstantajikistan inidiplomasi bungfadjroel kemlu ri mfa kz https t co atajcmmjis,"34 cinemas throughout kazakhstan jumbo indonesian cartoon films starting on June 26, 2025 jumbo indonesia achieved a record 10 million views warm taste of indonesian  culture ambesrikazakhstantajikistan inidiplomasi bungfadjroel kemlu ri mfa kz https t co atajcmmjis",Positif,
ready promo buy 1 get 1 nonton bioskop cepol cuma 5k kode cine b1g1 buat nonton film how to train your dragon tenung gjls ibu ibu ballerina gowok keluarga super irit tak usai sini waktu maghrib 2 jumbo mission impossible wa bio  testidwldmra,ready promo buy 1 get 1 watch cepol cinema only 5k cine code b1g1 to watch the movie how to train your dragon staring gjls mom mom ballerina gowok super economical family doesn't end here at maghrib 2 jumbo mission impossible wa bio  testidwldmra,Positif,
